combo;rang;type_main
[ 3  7 43 44 45];158439;4
[ 3 20 30 44 45];158439;4
[ 3 30 32 44 46];158439;4
[ 3 18 30 32 33];158439;4
[ 3 18 20 30 32];158439;4
[ 3  7 18 30 32];158439;4
[ 3 18 19 30 46];158439;4
[ 3 18 19 30 33];158439;4
[ 3 18 19 20 30];158439;4
[ 3  7 18 19 30];158439;4
[ 3  6 18 30 46];158439;4
[ 3  6 18 30 33];158439;4
[ 3  6 18 20 30];158439;4
[ 3  6  7 18 30];158439;4
[ 3  5 30 45 46];158439;4
[ 3  5 30 33 45];158439;4
[ 3 18 30 32 46];158439;4
[ 3  5 20 30 45];158439;4
[ 3  5 30 32 46];158439;4
[ 3  5 30 32 33];158439;4
[ 3  5 20 30 32];158439;4
[ 3  5  7 30 32];158439;4
[ 3  5 19 30 46];158439;4
[ 3  5 19 30 33];158439;4
[ 3  5 19 20 30];158439;4
[ 3  5  7 19 30];158439;4
[ 3  5  6 30 46];158439;4
[ 3  5  6 30 33];158439;4
[ 3  5  6 20 30];158439;4
[ 3  5  6  7 30];158439;4
[ 3 17 44 45 46];158439;4
[ 3  5  7 30 45];158439;4
[ 3  7 30 44 45];158439;4
[ 3  7 18 30 45];158439;4
[ 3 18 30 33 45];158439;4
[ 3 30 32 33 44];158439;4
[ 3 20 30 32 44];158439;4
[ 3  7 30 32 44];158439;4
[ 3 19 30 44 46];158439;4
[ 3 19 30 33 44];158439;4
[ 3 19 20 30 44];158439;4
[ 3  7 19 30 44];158439;4
[ 3  6 30 44 46];158439;4
[ 3  6 30 33 44];158439;4
[ 3  6 20 30 44];158439;4
[ 3  6  7 30 44];158439;4
[ 3 30 31 45 46];158439;4
[ 3 30 31 33 45];158439;4
[ 3 18 20 30 45];158439;4
[ 3 20 30 31 45];158439;4
[ 3 30 31 32 46];158439;4
[ 3 30 31 32 33];158439;4
[ 3 20 30 31 32];158439;4
[ 3  7 30 31 32];158439;4
[ 3 19 30 31 46];158439;4
[ 3 19 30 31 33];158439;4
[ 3 19 20 30 31];158439;4
[ 3  7 19 30 31];158439;4
[ 3  6 30 31 46];158439;4
[ 3  6 30 31 33];158439;4
[ 3  6 20 30 31];158439;4
[ 3  6  7 30 31];158439;4
[ 3 18 30 45 46];158439;4
[ 3  7 30 31 45];158439;4
[16 20 43 44 45];158439;4
[ 3 43 44 45 46];158439;4
[16 43 44 45 46];158439;4
[17 18 32 42 46];158439;4
[17 18 32 33 42];158439;4
[17 18 20 32 42];158439;4
[ 7 17 18 32 42];158439;4
[17 18 19 42 46];158439;4
[17 18 19 33 42];158439;4
[17 18 19 20 42];158439;4
[ 7 17 18 19 42];158439;4
[ 6 17 18 42 46];158439;4
[ 6 17 18 33 42];158439;4
[ 6 17 18 20 42];158439;4
[ 6  7 17 18 42];158439;4
[ 5 17 42 45 46];158439;4
[ 7 17 18 42 45];158439;4
[ 5 17 33 42 45];158439;4
[ 5  7 17 42 45];158439;4
[ 5 17 32 42 46];158439;4
[ 5 17 32 33 42];158439;4
[ 5 17 20 32 42];158439;4
[ 5  7 17 32 42];158439;4
[ 5 17 19 42 46];158439;4
[ 5 17 19 33 42];158439;4
[ 5 17 19 20 42];158439;4
[ 5  7 17 19 42];158439;4
[ 5  6 17 42 46];158439;4
[ 5  6 17 33 42];158439;4
[ 5  6 17 20 42];158439;4
[ 5  6  7 17 42];158439;4
[ 5 17 20 42 45];158439;4
[ 4 42 44 45 46];158439;4
[17 18 20 42 45];158439;4
[17 18 42 45 46];158439;4
[32 42 43 44 46];158439;4
[17 32 33 42 44];158439;4
[17 20 32 42 44];158439;4
[ 7 17 32 42 44];158439;4
[17 19 42 44 46];158439;4
[17 19 33 42 44];158439;4
[17 19 20 42 44];158439;4
[ 7 17 19 42 44];158439;4
[ 6 17 42 44 46];158439;4
[ 6 17 33 42 44];158439;4
[ 6 17 20 42 44];158439;4
[ 6  7 17 42 44];158439;4
[17 31 42 45 46];158439;4
[17 18 33 42 45];158439;4
[17 31 33 42 45];158439;4
[ 7 17 31 42 45];158439;4
[17 31 32 42 46];158439;4
[17 31 32 33 42];158439;4
[17 20 31 32 42];158439;4
[ 7 17 31 32 42];158439;4
[17 19 31 42 46];158439;4
[17 19 31 33 42];158439;4
[17 19 20 31 42];158439;4
[ 7 17 19 31 42];158439;4
[ 6 17 31 42 46];158439;4
[ 6 17 31 33 42];158439;4
[ 6 17 20 31 42];158439;4
[ 6  7 17 31 42];158439;4
[17 20 31 42 45];158439;4
[ 7 17 42 44 45];158439;4
[ 4 33 42 44 45];158439;4
[ 4  7 42 44 45];158439;4
[ 4 18 32 42 46];158439;4
[ 4 18 32 33 42];158439;4
[ 4 18 20 32 42];158439;4
[ 4  7 18 32 42];158439;4
[ 4 18 19 42 46];158439;4
[ 4 18 19 33 42];158439;4
[ 4 18 19 20 42];158439;4
[ 4  7 18 19 42];158439;4
[ 4  6 18 42 46];158439;4
[ 4  6 18 33 42];158439;4
[ 4  6 18 20 42];158439;4
[ 4  6  7 18 42];158439;4
[ 4  5 42 45 46];158439;4
[ 4  7 18 42 45];158439;4
[ 4  5 33 42 45];158439;4
[ 4  5  7 42 45];158439;4
[ 4  5 32 42 46];158439;4
[ 4  5 32 33 42];158439;4
[ 4  5 20 32 42];158439;4
[ 4  5  7 32 42];158439;4
[ 4  5 19 42 46];158439;4
[ 4  5 19 33 42];158439;4
[ 4  5 19 20 42];158439;4
[ 4  5  7 19 42];158439;4
[ 4  5  6 42 46];158439;4
[ 4  5  6 33 42];158439;4
[ 4  5  6 20 42];158439;4
[ 4  5  6  7 42];158439;4
[ 4  5 20 42 45];158439;4
[ 4 20 42 44 45];158439;4
[ 4 18 20 42 45];158439;4
[ 4 18 42 45 46];158439;4
[ 4 32 42 44 46];158439;4
[ 4 32 33 42 44];158439;4
[ 4 20 32 42 44];158439;4
[ 4  7 32 42 44];158439;4
[ 4 19 42 44 46];158439;4
[ 4 19 33 42 44];158439;4
[ 4 19 20 42 44];158439;4
[ 4  7 19 42 44];158439;4
[ 4  6 42 44 46];158439;4
[ 4  6 33 42 44];158439;4
[ 4  6 20 42 44];158439;4
[ 4  6  7 42 44];158439;4
[ 4 31 42 45 46];158439;4
[ 4 18 33 42 45];158439;4
[ 4 31 33 42 45];158439;4
[ 4  7 31 42 45];158439;4
[ 4 31 32 42 46];158439;4
[ 4 31 32 33 42];158439;4
[ 4 20 31 32 42];158439;4
[ 4  7 31 32 42];158439;4
[ 4 19 31 42 46];158439;4
[ 4 19 31 33 42];158439;4
[ 4 19 20 31 42];158439;4
[ 4  7 19 31 42];158439;4
[ 4  6 31 42 46];158439;4
[ 4  6 31 33 42];158439;4
[ 4  6 20 31 42];158439;4
[ 4  6  7 31 42];158439;4
[ 4 20 31 42 45];158439;4
[29 43 44 45 46];158439;4
[17 20 42 44 45];158439;4
[17 42 44 45 46];158439;4
[18 32 42 43 46];158439;4
[18 32 33 42 43];158439;4
[18 20 32 42 43];158439;4
[ 7 18 32 42 43];158439;4
[18 19 42 43 46];158439;4
[18 19 33 42 43];158439;4
[18 19 20 42 43];158439;4
[ 7 18 19 42 43];158439;4
[ 6 18 42 43 46];158439;4
[ 6 18 33 42 43];158439;4
[ 6 18 20 42 43];158439;4
[ 6  7 18 42 43];158439;4
[ 5 42 43 45 46];158439;4
[ 7 18 42 43 45];158439;4
[ 5 33 42 43 45];158439;4
[ 5  7 42 43 45];158439;4
[ 5 32 42 43 46];158439;4
[ 5 32 33 42 43];158439;4
[ 5 20 32 42 43];158439;4
[ 5  7 32 42 43];158439;4
[ 5 19 42 43 46];158439;4
[ 5 19 33 42 43];158439;4
[ 5 19 20 42 43];158439;4
[ 5  7 19 42 43];158439;4
[ 5  6 42 43 46];158439;4
[ 5  6 33 42 43];158439;4
[ 5  6 20 42 43];158439;4
[ 5  6  7 42 43];158439;4
[ 5 20 42 43 45];158439;4
[30 42 44 45 46];158439;4
[18 20 42 43 45];158439;4
[18 42 43 45 46];158439;4
[16 33 43 44 45];158439;4
[32 33 42 43 44];158439;4
[20 32 42 43 44];158439;4
[ 7 32 42 43 44];158439;4
[19 42 43 44 46];158439;4
[19 33 42 43 44];158439;4
[19 20 42 43 44];158439;4
[ 7 19 42 43 44];158439;4
[ 6 42 43 44 46];158439;4
[ 6 33 42 43 44];158439;4
[ 6 20 42 43 44];158439;4
[ 6  7 42 43 44];158439;4
[31 42 43 45 46];158439;4
[18 33 42 43 45];158439;4
[31 33 42 43 45];158439;4
[ 7 31 42 43 45];158439;4
[31 32 42 43 46];158439;4
[31 32 33 42 43];158439;4
[20 31 32 42 43];158439;4
[ 7 31 32 42 43];158439;4
[19 31 42 43 46];158439;4
[19 31 33 42 43];158439;4
[19 20 31 42 43];158439;4
[ 7 19 31 42 43];158439;4
[ 6 31 42 43 46];158439;4
[ 6 31 33 42 43];158439;4
[ 6 20 31 42 43];158439;4
[ 6  7 31 42 43];158439;4
[20 31 42 43 45];158439;4
[17 33 42 44 45];158439;4
[30 33 42 44 45];158439;4
[ 7 30 42 44 45];158439;4
[18 30 32 42 46];158439;4
[18 30 32 33 42];158439;4
[18 20 30 32 42];158439;4
[ 7 18 30 32 42];158439;4
[18 19 30 42 46];158439;4
[18 19 30 33 42];158439;4
[18 19 20 30 42];158439;4
[ 7 18 19 30 42];158439;4
[ 6 18 30 42 46];158439;4
[ 6 18 30 33 42];158439;4
[ 6 18 20 30 42];158439;4
[ 6  7 18 30 42];158439;4
[ 5 30 42 45 46];158439;4
[ 7 18 30 42 45];158439;4
[ 5 30 33 42 45];158439;4
[ 5  7 30 42 45];158439;4
[ 5 30 32 42 46];158439;4
[ 5 30 32 33 42];158439;4
[ 5 20 30 32 42];158439;4
[ 5  7 30 32 42];158439;4
[ 5 19 30 42 46];158439;4
[ 5 19 30 33 42];158439;4
[ 5 19 20 30 42];158439;4
[ 5  7 19 30 42];158439;4
[ 5  6 30 42 46];158439;4
[ 5  6 30 33 42];158439;4
[ 5  6 20 30 42];158439;4
[ 5  6  7 30 42];158439;4
[ 5 20 30 42 45];158439;4
[20 30 42 44 45];158439;4
[18 20 30 42 45];158439;4
[18 30 42 45 46];158439;4
[30 32 42 44 46];158439;4
[30 32 33 42 44];158439;4
[20 30 32 42 44];158439;4
[ 7 30 32 42 44];158439;4
[19 30 42 44 46];158439;4
[19 30 33 42 44];158439;4
[19 20 30 42 44];158439;4
[ 7 19 30 42 44];158439;4
[ 6 30 42 44 46];158439;4
[ 6 30 33 42 44];158439;4
[ 6 20 30 42 44];158439;4
[ 6  7 30 42 44];158439;4
[30 31 42 45 46];158439;4
[18 30 33 42 45];158439;4
[30 31 33 42 45];158439;4
[ 7 30 31 42 45];158439;4
[30 31 32 42 46];158439;4
[30 31 32 33 42];158439;4
[20 30 31 32 42];158439;4
[ 7 30 31 32 42];158439;4
[19 30 31 42 46];158439;4
[19 30 31 33 42];158439;4
[19 20 30 31 42];158439;4
[ 7 19 30 31 42];158439;4
[ 6 30 31 42 46];158439;4
[ 6 30 31 33 42];158439;4
[ 6 20 30 31 42];158439;4
[ 6  7 30 31 42];158439;4
[20 30 31 42 45];158439;4
[29 33 43 44 45];158439;4
[17 32 42 44 46];158439;4
[ 4  5  6  7 29];158439;4
[17 18 29 32 46];158439;4
[17 18 29 32 33];158439;4
[17 18 20 29 32];158439;4
[ 7 17 18 29 32];158439;4
[17 18 19 29 46];158439;4
[17 18 19 29 33];158439;4
[17 18 19 20 29];158439;4
[ 7 17 18 19 29];158439;4
[ 6 17 18 29 46];158439;4
[ 6 17 18 29 33];158439;4
[ 6 17 18 20 29];158439;4
[ 6  7 17 18 29];158439;4
[ 5 17 29 45 46];158439;4
[ 5 17 29 33 45];158439;4
[ 5 17 20 29 45];158439;4
[ 5  7 17 29 45];158439;4
[ 5 17 29 32 46];158439;4
[ 5 17 29 32 33];158439;4
[ 5 17 20 29 32];158439;4
[ 5  7 17 29 32];158439;4
[ 5 17 19 29 46];158439;4
[ 5 17 19 29 33];158439;4
[ 5 17 19 20 29];158439;4
[ 5  7 17 19 29];158439;4
[ 5  6 17 29 46];158439;4
[ 5  6 17 29 33];158439;4
[ 5  6 17 20 29];158439;4
[ 7 17 18 29 45];158439;4
[17 18 20 29 45];158439;4
[17 18 29 33 45];158439;4
[17 18 29 45 46];158439;4
[17 29 32 44 46];158439;4
[17 29 32 33 44];158439;4
[17 20 29 32 44];158439;4
[ 7 17 29 32 44];158439;4
[17 19 29 44 46];158439;4
[17 19 29 33 44];158439;4
[17 19 20 29 44];158439;4
[ 7 17 19 29 44];158439;4
[ 6 17 29 44 46];158439;4
[ 6 17 29 33 44];158439;4
[ 6 17 20 29 44];158439;4
[ 6  7 17 29 44];158439;4
[17 29 31 45 46];158439;4
[ 4 29 44 45 46];158439;4
[17 29 31 33 45];158439;4
[ 7 17 29 31 45];158439;4
[17 29 31 32 46];158439;4
[17 29 31 32 33];158439;4
[17 20 29 31 32];158439;4
[ 7 17 29 31 32];158439;4
[17 19 29 31 46];158439;4
[17 19 29 31 33];158439;4
[17 19 20 29 31];158439;4
[ 7 17 19 29 31];158439;4
[ 6 17 29 31 46];158439;4
[ 6 17 29 31 33];158439;4
[ 6 17 20 29 31];158439;4
[ 6  7 17 29 31];158439;4
[17 20 29 31 45];158439;4
[ 4 29 33 44 45];158439;4
[ 4 20 29 44 45];158439;4
[ 4  7 29 44 45];158439;4
[ 4 18 29 32 46];158439;4
[ 4 18 29 32 33];158439;4
[ 4 18 20 29 32];158439;4
[ 4  7 18 29 32];158439;4
[ 4 18 19 29 46];158439;4
[ 4 18 19 29 33];158439;4
[ 4 18 19 20 29];158439;4
[ 4  7 18 19 29];158439;4
[ 4  6 18 29 46];158439;4
[ 4  6 18 29 33];158439;4
[ 4  6 18 20 29];158439;4
[ 4  6  7 18 29];158439;4
[ 4  5 29 45 46];158439;4
[ 4  7 18 29 45];158439;4
[ 4  5 29 33 45];158439;4
[ 4  5  7 29 45];158439;4
[ 4  5 29 32 46];158439;4
[ 4  5 29 32 33];158439;4
[ 4  5 20 29 32];158439;4
[ 4  5  7 29 32];158439;4
[ 4  5 19 29 46];158439;4
[ 4  5 19 29 33];158439;4
[ 4  5 19 20 29];158439;4
[ 4  5  7 19 29];158439;4
[ 4  5  6 29 46];158439;4
[ 4  5  6 29 33];158439;4
[ 4  5  6 20 29];158439;4
[20 29 43 44 45];158439;4
[ 4  5 20 29 45];158439;4
[ 7 17 29 44 45];158439;4
[ 4 18 20 29 45];158439;4
[ 4 18 29 45 46];158439;4
[ 4 29 32 44 46];158439;4
[ 4 29 32 33 44];158439;4
[ 4 20 29 32 44];158439;4
[ 4  7 29 32 44];158439;4
[ 4 19 29 44 46];158439;4
[ 4 19 29 33 44];158439;4
[ 4 19 20 29 44];158439;4
[ 4  7 19 29 44];158439;4
[ 4  6 29 44 46];158439;4
[ 4  6 29 33 44];158439;4
[ 4  6 20 29 44];158439;4
[ 4  6  7 29 44];158439;4
[ 4 29 31 45 46];158439;4
[ 4 18 29 33 45];158439;4
[ 4 29 31 33 45];158439;4
[ 4  7 29 31 45];158439;4
[ 4 29 31 32 46];158439;4
[ 4 29 31 32 33];158439;4
[ 4 20 29 31 32];158439;4
[ 4  7 29 31 32];158439;4
[ 4 19 29 31 46];158439;4
[ 4 19 29 31 33];158439;4
[ 4 19 20 29 31];158439;4
[ 4  7 19 29 31];158439;4
[ 4  6 29 31 46];158439;4
[ 4  6 29 31 33];158439;4
[ 4  6 20 29 31];158439;4
[ 4  6  7 29 31];158439;4
[ 4 20 29 31 45];158439;4
[17 20 29 44 45];158439;4
[ 5  6  7 17 29];158439;4
[17 29 44 45 46];158439;4
[ 7 18 29 43 45];158439;4
[18 29 32 43 46];158439;4
[18 29 32 33 43];158439;4
[18 20 29 32 43];158439;4
[ 7 18 29 32 43];158439;4
[18 19 29 43 46];158439;4
[18 19 29 33 43];158439;4
[18 19 20 29 43];158439;4
[ 7 18 19 29 43];158439;4
[ 6 18 29 43 46];158439;4
[ 6 18 29 33 43];158439;4
[ 6 18 20 29 43];158439;4
[ 6  7 18 29 43];158439;4
[18 20 29 43 45];158439;4
[ 5 29 43 45 46];158439;4
[ 5 20 29 43 45];158439;4
[ 5  7 29 43 45];158439;4
[ 5 29 32 43 46];158439;4
[ 5 29 32 33 43];158439;4
[ 5 20 29 32 43];158439;4
[ 5  7 29 32 43];158439;4
[ 5 19 29 43 46];158439;4
[ 5 19 29 33 43];158439;4
[ 5 19 20 29 43];158439;4
[ 5  7 19 29 43];158439;4
[ 5  6 29 43 46];158439;4
[ 5  6 29 33 43];158439;4
[ 5  6 20 29 43];158439;4
[ 5 29 33 43 45];158439;4
[ 5  6  7 29 43];158439;4
[18 29 33 43 45];158439;4
[ 6  7 29 31 43];158439;4
[17 29 33 44 45];158439;4
[29 32 43 44 46];158439;4
[29 32 33 43 44];158439;4
[20 29 32 43 44];158439;4
[ 7 29 32 43 44];158439;4
[19 29 43 44 46];158439;4
[19 29 33 43 44];158439;4
[19 20 29 43 44];158439;4
[ 7 19 29 43 44];158439;4
[ 6 29 43 44 46];158439;4
[ 6 29 33 43 44];158439;4
[ 6 20 29 43 44];158439;4
[ 6  7 29 43 44];158439;4
[18 29 43 45 46];158439;4
[29 31 43 45 46];158439;4
[20 29 31 43 45];158439;4
[ 7 29 31 43 45];158439;4
[29 31 32 43 46];158439;4
[29 31 32 33 43];158439;4
[20 29 31 32 43];158439;4
[ 7 29 31 32 43];158439;4
[19 29 31 43 46];158439;4
[19 29 31 33 43];158439;4
[19 20 29 31 43];158439;4
[ 7 19 29 31 43];158439;4
[ 6 29 31 43 46];158439;4
[ 6 29 31 33 43];158439;4
[ 6 20 29 31 43];158439;4
[29 31 33 43 45];158439;4
[29 30 44 45 46];158439;4
[ 7 29 43 44 45];158439;4
[20 29 30 44 45];158439;4
[18 29 30 32 46];158439;4
[18 29 30 32 33];158439;4
[18 20 29 30 32];158439;4
[ 7 18 29 30 32];158439;4
[18 19 29 30 46];158439;4
[18 19 29 30 33];158439;4
[18 19 20 29 30];158439;4
[ 7 18 19 29 30];158439;4
[ 6 18 29 30 46];158439;4
[ 6 18 29 30 33];158439;4
[ 6 18 20 29 30];158439;4
[ 6  7 18 29 30];158439;4
[ 5 29 30 45 46];158439;4
[ 7 18 29 30 45];158439;4
[ 5 29 30 33 45];158439;4
[ 5  7 29 30 45];158439;4
[ 5 29 30 32 46];158439;4
[ 5 29 30 32 33];158439;4
[ 5 20 29 30 32];158439;4
[ 5  7 29 30 32];158439;4
[ 5 19 29 30 46];158439;4
[ 5 19 29 30 33];158439;4
[ 5 19 20 29 30];158439;4
[ 5  7 19 29 30];158439;4
[ 5  6 29 30 46];158439;4
[ 5  6 29 30 33];158439;4
[ 5  6 20 29 30];158439;4
[29 30 33 44 45];158439;4
[ 5 20 29 30 45];158439;4
[18 20 29 30 45];158439;4
[ 5  6  7 29 30];158439;4
[18 29 30 45 46];158439;4
[18 29 30 33 45];158439;4
[ 7 29 30 44 45];158439;4
[29 30 32 44 46];158439;4
[29 30 32 33 44];158439;4
[20 29 30 32 44];158439;4
[ 7 29 30 32 44];158439;4
[19 29 30 44 46];158439;4
[19 29 30 33 44];158439;4
[ 7 19 29 30 44];158439;4
[ 6 29 30 44 46];158439;4
[ 6 29 30 33 44];158439;4
[ 6 20 29 30 44];158439;4
[ 6  7 29 30 44];158439;4
[29 30 31 45 46];158439;4
[19 20 29 30 44];158439;4
[20 29 30 31 45];158439;4
[29 30 31 33 45];158439;4
[ 6 20 29 30 31];158439;4
[ 6 29 30 31 33];158439;4
[ 6 29 30 31 46];158439;4
[19 20 29 30 31];158439;4
[19 29 30 31 33];158439;4
[ 7 19 29 30 31];158439;4
[ 6  7 29 30 31];158439;4
[ 7 29 30 31 32];158439;4
[20 29 30 31 32];158439;4
[29 30 31 32 46];158439;4
[ 7 29 30 31 45];158439;4
[19 29 30 31 46];158439;4
[ 5 15 16 17 45];158440;4
[ 5  6 15 16 17];158440;4
[ 5 15 16 17 19];158440;4
[ 5 15 16 17 32];158440;4
[ 6 15 16 17 18];158440;4
[15 16 17 31 45];158440;4
[15 16 17 18 45];158440;4
[ 6 15 16 17 31];158440;4
[15 16 17 19 31];158440;4
[15 16 17 31 32];158440;4
[ 4 15 16 44 45];158440;4
[15 16 17 18 32];158440;4
[ 4 15 16 32 44];158440;4
[ 4  5  6 15 16];158440;4
[ 4  6 15 16 44];158440;4
[ 4 15 16 31 45];158440;4
[ 4 15 16 31 32];158440;4
[ 4 15 16 19 31];158440;4
[ 4  6 15 16 31];158440;4
[ 4 15 16 18 45];158440;4
[ 4 15 16 18 32];158440;4
[ 4 15 16 18 19];158440;4
[ 4  6 15 16 18];158440;4
[ 4  5 15 16 45];158440;4
[ 4  5 15 16 32];158440;4
[ 4  5 15 16 19];158440;4
[15 16 31 43 45];158440;4
[ 4 15 16 19 44];158440;4
[ 6 15 16 17 44];158440;4
[15 16 30 31 45];158440;4
[15 16 17 32 44];158440;4
[ 3 15 43 44 45];158440;4
[15 16 31 32 43];158440;4
[15 16 19 31 43];158440;4
[ 6 15 16 31 43];158440;4
[15 16 18 43 45];158440;4
[15 16 18 32 43];158440;4
[15 16 18 19 43];158440;4
[ 6 15 16 18 43];158440;4
[ 5 15 16 43 45];158440;4
[ 5 15 16 32 43];158440;4
[ 5 15 16 19 43];158440;4
[ 5  6 15 16 43];158440;4
[15 16 30 44 45];158440;4
[15 16 17 19 44];158440;4
[15 16 30 32 44];158440;4
[ 6 15 16 30 44];158440;4
[15 16 30 31 32];158440;4
[15 16 19 30 31];158440;4
[ 6 15 16 30 31];158440;4
[15 16 18 30 45];158440;4
[15 16 18 30 32];158440;4
[15 16 18 19 30];158440;4
[ 6 15 16 18 30];158440;4
[ 5 15 16 30 45];158440;4
[ 5 15 16 30 32];158440;4
[ 5 15 16 19 30];158440;4
[ 5  6 15 16 30];158440;4
[15 16 17 44 45];158440;4
[15 16 19 30 44];158440;4
[ 3 15 32 43 44];158440;4
[ 3 15 17 44 45];158440;4
[ 3  6 15 43 44];158440;4
[ 3 15 17 31 32];158440;4
[ 3 15 17 19 31];158440;4
[ 3  6 15 17 31];158440;4
[ 3 15 17 18 45];158440;4
[ 3 15 17 18 32];158440;4
[ 3 15 17 18 19];158440;4
[ 3  6 15 17 18];158440;4
[ 3  5 15 17 45];158440;4
[ 3  5 15 17 32];158440;4
[ 3  5 15 17 19];158440;4
[ 3  5  6 15 17];158440;4
[ 3  4 15 44 45];158440;4
[ 3  4 15 32 44];158440;4
[ 3 15 17 31 45];158440;4
[ 3  4 15 19 44];158440;4
[ 3  4 15 31 45];158440;4
[ 3  4 15 31 32];158440;4
[ 3  4 15 19 31];158440;4
[ 3  4  6 15 31];158440;4
[ 3  4 15 18 45];158440;4
[ 3  4 15 18 32];158440;4
[ 3  4 15 18 19];158440;4
[ 3  4  6 15 18];158440;4
[ 3  4  5 15 45];158440;4
[ 3  4  5 15 32];158440;4
[ 3  4  5 15 19];158440;4
[ 3  4  5  6 15];158440;4
[ 6 15 16 43 44];158440;4
[ 3  4  6 15 44];158440;4
[ 3 15 19 43 44];158440;4
[ 3  6 15 17 44];158440;4
[ 3 15 17 32 44];158440;4
[ 3 15 31 43 45];158440;4
[ 3 15 31 32 43];158440;4
[ 3 15 19 31 43];158440;4
[ 3  6 15 31 43];158440;4
[ 3 15 18 43 45];158440;4
[ 3 15 18 32 43];158440;4
[ 3 15 18 19 43];158440;4
[ 3  6 15 18 43];158440;4
[ 3  5 15 43 45];158440;4
[ 3  5 15 32 43];158440;4
[ 3  5 15 19 43];158440;4
[ 3  5  6 15 43];158440;4
[ 3 15 30 44 45];158440;4
[ 3 15 17 19 44];158440;4
[ 3 15 30 32 44];158440;4
[ 3  6 15 30 44];158440;4
[ 3 15 30 31 45];158440;4
[ 3 15 30 31 32];158440;4
[ 3 15 19 30 31];158440;4
[ 3  6 15 30 31];158440;4
[ 3 15 18 30 45];158440;4
[ 3 15 18 30 32];158440;4
[ 3 15 18 19 30];158440;4
[ 3  6 15 18 30];158440;4
[ 3  5 15 30 45];158440;4
[ 3  5 15 30 32];158440;4
[ 3  5 15 19 30];158440;4
[ 3  5  6 15 30];158440;4
[ 3 15 19 30 44];158440;4
[15 16 19 43 44];158440;4
[ 6 15 42 43 44];158440;4
[15 16 43 44 45];158440;4
[15 17 31 42 45];158440;4
[15 17 31 32 42];158440;4
[15 17 19 31 42];158440;4
[ 6 15 17 31 42];158440;4
[15 17 18 42 45];158440;4
[15 17 18 32 42];158440;4
[15 17 18 19 42];158440;4
[ 6 15 17 18 42];158440;4
[ 5 15 17 42 45];158440;4
[ 5 15 17 32 42];158440;4
[ 5 15 17 19 42];158440;4
[ 5  6 15 17 42];158440;4
[ 4 15 42 44 45];158440;4
[ 6 15 17 42 44];158440;4
[ 4 15 32 42 44];158440;4
[ 4  6 15 42 44];158440;4
[ 4 15 31 42 45];158440;4
[ 4 15 31 32 42];158440;4
[ 4 15 19 31 42];158440;4
[ 4  6 15 31 42];158440;4
[ 4 15 18 42 45];158440;4
[ 4 15 18 32 42];158440;4
[ 4 15 18 19 42];158440;4
[ 4  6 15 18 42];158440;4
[ 4  5 15 42 45];158440;4
[ 4  5 15 32 42];158440;4
[ 4  5 15 19 42];158440;4
[ 4  5  6 15 42];158440;4
[ 4 15 19 42 44];158440;4
[15 29 43 44 45];158440;4
[15 17 19 42 44];158440;4
[15 17 42 44 45];158440;4
[15 31 42 43 45];158440;4
[15 31 32 42 43];158440;4
[15 19 31 42 43];158440;4
[ 6 15 31 42 43];158440;4
[15 18 42 43 45];158440;4
[15 18 32 42 43];158440;4
[15 18 19 42 43];158440;4
[ 6 15 18 42 43];158440;4
[ 5 15 42 43 45];158440;4
[ 5 15 32 42 43];158440;4
[ 5 15 19 42 43];158440;4
[ 5  6 15 42 43];158440;4
[15 30 42 44 45];158440;4
[15 17 32 42 44];158440;4
[15 30 32 42 44];158440;4
[ 6 15 30 42 44];158440;4
[15 30 31 42 45];158440;4
[15 30 31 32 42];158440;4
[15 19 30 31 42];158440;4
[ 6 15 30 31 42];158440;4
[15 18 30 42 45];158440;4
[15 18 30 32 42];158440;4
[15 18 19 30 42];158440;4
[ 6 15 18 30 42];158440;4
[ 5 15 30 42 45];158440;4
[ 5 15 30 32 42];158440;4
[ 5 15 19 30 42];158440;4
[ 5  6 15 30 42];158440;4
[15 19 30 42 44];158440;4
[15 16 32 43 44];158440;4
[15 29 32 43 44];158440;4
[ 6 15 29 43 44];158440;4
[15 17 29 31 45];158440;4
[15 17 29 31 32];158440;4
[15 17 19 29 31];158440;4
[ 6 15 17 29 31];158440;4
[15 17 18 29 45];158440;4
[15 17 18 29 32];158440;4
[15 17 18 19 29];158440;4
[ 6 15 17 18 29];158440;4
[ 5 15 17 29 45];158440;4
[ 5 15 17 29 32];158440;4
[ 5 15 17 19 29];158440;4
[ 5  6 15 17 29];158440;4
[ 4 15 29 44 45];158440;4
[ 6 15 17 29 44];158440;4
[ 4 15 29 32 44];158440;4
[ 4  6 15 29 44];158440;4
[ 4 15 29 31 45];158440;4
[ 4 15 29 31 32];158440;4
[ 4 15 19 29 31];158440;4
[ 4  6 15 29 31];158440;4
[ 4 15 18 29 45];158440;4
[ 4 15 18 29 32];158440;4
[ 4 15 18 19 29];158440;4
[ 4  6 15 18 29];158440;4
[ 4  5 15 29 45];158440;4
[ 4  5 15 29 32];158440;4
[ 4  5 15 19 29];158440;4
[ 4  5  6 15 29];158440;4
[ 4 15 19 29 44];158440;4
[15 19 29 43 44];158440;4
[15 17 19 29 44];158440;4
[15 17 29 44 45];158440;4
[15 29 31 43 45];158440;4
[15 29 31 32 43];158440;4
[15 19 29 31 43];158440;4
[ 6 15 29 31 43];158440;4
